0.000000000000000000e+00,9.934056948837515222e-01,1.045274133682546847e+00,1.977133170976944410e+00,2.861038283283220629e+00,3.749580990932923186e+00,4.674010343500743403e+00,5.674758047301525110e+00,6.674622870986011591e+00,7.669217055179473164e+00,8.655071864228030876e+00
0.000000000000000000e+00,9.987236991318596546e-01,1.031588069501826910e+00,1.962497402201087926e+00,2.848912593510892322e+00,3.736886785449792914e+00,4.655186354422409245e+00,5.656695501773246093e+00,6.655853020215246829e+00,7.650413029815165800e+00,8.636378584547271586e+00
0.000000000000000000e+00,9.981648775823515063e-01,1.026735230807988231e+00,1.966968724822352632e+00,2.826183646012134787e+00,3.709349071578192714e+00,4.623746584249793123e+00,5.624066086905092021e+00,6.624200360043418279e+00,7.618922600770187792e+00,8.604960570642299800e+00
0.000000000000000000e+00,9.945549544834362266e-01,1.033881384667738601e+00,2.006186751467040175e+00,2.884629586299594095e+00,3.772282027565017515e+00,4.698310891794818644e+00,5.700334886411522639e+00,6.701032150956979905e+00,7.695505728664045364e+00,8.680952823535843521e+00
0.000000000000000000e+00,9.964390685353173849e-01,1.032191406059865368e+00,1.966701096131869164e+00,2.822135073462932020e+00,3.705200877588270547e+00,4.616712040767014358e+00,5.617007072268505041e+00,6.617033103788517501e+00,7.611893349981292189e+00,8.598150556910772124e+00
0.000000000000000000e+00,9.987962073298053411e-01,1.031899382171484358e+00,1.999160255794750096e+00,2.880522637287812771e+00,3.767027037577915571e+00,4.687827294884518103e+00,5.690897665218988877e+00,6.691480034562674817e+00,7.685920153509337993e+00,8.671181087772469098e+00
0.000000000000000000e+00,9.987062130479253952e-01,1.058084252997681718e+00,2.022725578289382042e+00,2.913159582008663318e+00,3.801769276950686560e+00,4.731603763201780666e+00,5.732417767295681088e+00,6.732531872588203292e+00,7.726849523100581152e+00,8.712067446571229112e+00
0.000000000000000000e+00,9.955645836212553279e-01,1.017120494063981972e+00,1.944163815514281080e+00,2.805092892117182490e+00,3.688400597445389284e+00,4.600842372073442377e+00,5.600484935719974189e+00,6.599559037393000871e+00,7.594572266013354778e+00,8.581184868155098400e+00
0.000000000000000000e+00,9.991136488888696654e-01,1.054387651963728523e+00,2.020994093384364643e+00,2.910739566318884641e+00,3.797784581017401351e+00,4.726697137819373395e+00,5.730288710655296214e+00,6.731055728434863106e+00,7.725354724311559451e+00,8.710538185965418734e+00
0.000000000000000000e+00,9.999974277411187717e-01,1.054278931564205157e+00,2.034971698247475036e+00,2.921238173026471152e+00,3.806064701763525626e+00,4.733510241184236023e+00,5.736263660496721428e+00,6.734673829376756515e+00,7.728570162880355809e+00,8.713420639036808524e+00
