9.728571428571427759e+00,8.120000000000000284e+01,8.427142857142857224e+01,8.295714285714285552e+01,8.314285714285713880e+01,8.245714285714285552e+01,8.042857142857143060e+01,7.782857142857142208e+01,7.334285714285714164e+01,6.397142857142856798e+01,4.562857142857142634e+01
9.542857142857142705e+00,7.707142857142856940e+01,8.558571428571428896e+01,8.429999999999999716e+01,8.431428571428571672e+01,8.275714285714286689e+01,8.011428571428571388e+01,7.779999999999999716e+01,7.381428571428571672e+01,6.448571428571429465e+01,4.701428571428571246e+01
9.500000000000000000e+00,8.512857142857143344e+01,8.591428571428571104e+01,8.307142857142856940e+01,8.342857142857143060e+01,8.250000000000000000e+01,7.917142857142856371e+01,7.720000000000000284e+01,7.222857142857142776e+01,6.287142857142856656e+01,4.615714285714285836e+01
9.914285714285714590e+00,8.432857142857143629e+01,8.564285714285713880e+01,8.481428571428571672e+01,8.454285714285714448e+01,8.358571428571428896e+01,8.144285714285713595e+01,8.027142857142857224e+01,7.404285714285714448e+01,6.314285714285714590e+01,4.632857142857142918e+01
1.027142857142857224e+01,8.700000000000000000e+01,8.655714285714284983e+01,8.365714285714285836e+01,8.348571428571428044e+01,8.215714285714285836e+01,7.972857142857142776e+01,7.767142857142856371e+01,7.270000000000000284e+01,6.374285714285714732e+01,4.564285714285713880e+01
1.034285714285714164e+01,8.300000000000000000e+01,8.568571428571428328e+01,8.311428571428571388e+01,8.364285714285713880e+01,8.248571428571428044e+01,7.958571428571428896e+01,7.750000000000000000e+01,7.220000000000000284e+01,6.204285714285714448e+01,4.417142857142857082e+01
9.971428571428571530e+00,8.444285714285713595e+01,8.544285714285713595e+01,8.420000000000000284e+01,8.382857142857143629e+01,8.307142857142856940e+01,8.071428571428572241e+01,7.848571428571428044e+01,7.305714285714284983e+01,6.289999999999999858e+01,4.388571428571428612e+01
9.400000000000000355e+00,8.468571428571428328e+01,8.594285714285715017e+01,8.329999999999999716e+01,8.322857142857142776e+01,8.171428571428572241e+01,7.977142857142857224e+01,7.771428571428570820e+01,7.367142857142857792e+01,6.354285714285714448e+01,4.691428571428571104e+01
1.014285714285714235e+01,8.322857142857142776e+01,8.544285714285713595e+01,8.435714285714284699e+01,8.429999999999999716e+01,8.169999999999998863e+01,8.035714285714286120e+01,7.758571428571428896e+01,7.262857142857143344e+01,6.227142857142856514e+01,4.558571428571428186e+01
9.942857142857143060e+00,8.479999999999999716e+01,8.685714285714286120e+01,8.495714285714285552e+01,8.487142857142858077e+01,8.365714285714285836e+01,8.105714285714286405e+01,7.851428571428571956e+01,7.298571428571428044e+01,6.318571428571429038e+01,4.531428571428570962e+01
