9.957142857142857295e+00,8.327142857142857224e+01,8.318571428571428328e+01,8.104285714285714448e+01,8.182857142857142208e+01,8.148571428571428044e+01,8.010000000000000853e+01,7.922857142857142776e+01,7.679999999999999716e+01,7.192857142857143060e+01,6.072857142857143486e+01
1.032857142857142918e+01,8.242857142857143060e+01,8.285714285714286120e+01,8.148571428571428044e+01,8.144285714285713595e+01,8.111428571428571388e+01,7.984285714285714164e+01,7.922857142857142776e+01,7.721428571428570820e+01,7.225714285714285268e+01,6.151428571428571246e+01
9.642857142857144126e+00,7.564285714285713880e+01,8.264285714285713880e+01,8.075714285714286689e+01,8.198571428571428044e+01,8.090000000000000568e+01,8.011428571428571388e+01,7.845714285714285552e+01,7.681428571428571672e+01,7.141428571428572525e+01,6.115714285714285126e+01
1.022857142857142776e+01,8.264285714285713880e+01,8.372857142857142776e+01,8.129999999999999716e+01,8.229999999999999716e+01,8.121428571428572241e+01,8.042857142857143060e+01,7.895714285714285552e+01,7.664285714285713880e+01,7.058571428571428896e+01,5.821428571428571530e+01
9.914285714285714590e+00,8.287142857142856656e+01,8.329999999999999716e+01,8.108571428571428896e+01,8.174285714285713311e+01,8.128571428571427759e+01,8.071428571428572241e+01,7.977142857142857224e+01,7.721428571428570820e+01,7.068571428571428328e+01,5.931428571428571672e+01
1.017142857142857082e+01,8.271428571428572241e+01,8.162857142857143344e+01,7.895714285714285552e+01,7.965714285714285836e+01,7.911428571428571388e+01,7.794285714285715017e+01,7.648571428571429465e+01,7.524285714285714732e+01,7.107142857142856940e+01,6.000000000000000000e+01
1.045714285714285730e+01,8.324285714285714732e+01,8.269999999999998863e+01,7.988571428571428612e+01,8.105714285714286405e+01,7.980000000000001137e+01,7.855714285714286405e+01,7.728571428571429180e+01,7.497142857142856087e+01,7.022857142857142776e+01,5.974285714285714022e+01
1.007142857142857117e+01,7.885714285714286120e+01,8.318571428571428328e+01,8.121428571428572241e+01,8.225714285714286689e+01,8.155714285714286405e+01,8.061428571428571388e+01,7.964285714285713880e+01,7.664285714285713880e+01,7.104285714285714448e+01,5.687142857142857366e+01
1.048571428571428577e+01,7.955714285714286405e+01,8.309999999999999432e+01,8.074285714285713311e+01,8.195714285714285552e+01,8.137142857142856656e+01,8.128571428571427759e+01,7.895714285714285552e+01,7.622857142857142776e+01,7.122857142857142776e+01,6.051428571428571246e+01
9.257142857142856229e+00,8.297142857142857508e+01,8.409999999999999432e+01,8.297142857142857508e+01,8.314285714285713880e+01,8.245714285714285552e+01,8.145714285714285552e+01,7.965714285714285836e+01,7.745714285714285552e+01,7.154285714285714448e+01,5.928571428571428470e+01
