9.957142857142857295e+00,7.752857142857142492e+01,7.779999999999999716e+01,7.418571428571428328e+01,7.562857142857143344e+01,7.584285714285714164e+01,7.471428571428570820e+01,7.442857142857143060e+01,7.284285714285714164e+01,7.107142857142856940e+01,6.358571428571428896e+01
9.542857142857142705e+00,7.431428571428571672e+01,7.587142857142856656e+01,7.409999999999999432e+01,7.524285714285714732e+01,7.578571428571429180e+01,7.452857142857143913e+01,7.474285714285714732e+01,7.354285714285714448e+01,7.048571428571428044e+01,6.395714285714285552e+01
9.842857142857143415e+00,7.711428571428571388e+01,7.634285714285714164e+01,7.107142857142856940e+01,7.165714285714285836e+01,7.204285714285714448e+01,7.165714285714285836e+01,7.105714285714284983e+01,7.011428571428571388e+01,6.841428571428571104e+01,6.331428571428570962e+01
1.022857142857142776e+01,7.797142857142857508e+01,7.811428571428571388e+01,7.514285714285713880e+01,7.541428571428571104e+01,7.505714285714284983e+01,7.435714285714286120e+01,7.461428571428571388e+01,7.322857142857142776e+01,7.029999999999999716e+01,6.445714285714285552e+01
9.914285714285714590e+00,7.778571428571427759e+01,7.788571428571428612e+01,7.604285714285714448e+01,7.672857142857142776e+01,7.671428571428570820e+01,7.520000000000000284e+01,7.475714285714285268e+01,7.317142857142857792e+01,7.161428571428571388e+01,6.422857142857142776e+01
1.015714285714285836e+01,7.550000000000000000e+01,7.564285714285713880e+01,7.305714285714284983e+01,7.374285714285714732e+01,7.225714285714285268e+01,7.177142857142857224e+01,7.202857142857142492e+01,7.120000000000000284e+01,6.889999999999999147e+01,6.409999999999999432e+01
1.000000000000000000e+01,7.462857142857143344e+01,7.602857142857142492e+01,7.492857142857143060e+01,7.551428571428570535e+01,7.478571428571429180e+01,7.421428571428570820e+01,7.352857142857143913e+01,7.287142857142858077e+01,7.058571428571428896e+01,6.297142857142856798e+01
9.714285714285713524e+00,7.659999999999999432e+01,7.702857142857142492e+01,7.409999999999999432e+01,7.490000000000000568e+01,7.482857142857143629e+01,7.437142857142856656e+01,7.391428571428571104e+01,7.278571428571429180e+01,7.037142857142856656e+01,6.279999999999999716e+01
1.048571428571428577e+01,7.722857142857142776e+01,7.820000000000000284e+01,7.525714285714285268e+01,7.707142857142856940e+01,7.685714285714286120e+01,7.697142857142857508e+01,7.591428571428571104e+01,7.418571428571428328e+01,7.168571428571428328e+01,6.402857142857142492e+01
1.027142857142857224e+01,7.642857142857141639e+01,7.782857142857142208e+01,7.529999999999999716e+01,7.675714285714285268e+01,7.609999999999999432e+01,7.584285714285714164e+01,7.532857142857143629e+01,7.400000000000000000e+01,7.179999999999999716e+01,6.570000000000000284e+01
