9.957142857142857295e+00,7.752857142857142492e+01,7.783335715306559166e+01,7.420691626178907541e+01,7.572593334286939637e+01,7.594049492204261753e+01,7.504663509829244106e+01,7.522379439792086941e+01,7.489717978848413793e+01,7.565389294403892961e+01,7.522393104613824732e+01
9.542857142857142705e+00,7.431428571428571672e+01,7.590395883950263567e+01,7.415296640457469834e+01,7.533972250035759544e+01,7.614468207262810040e+01,7.496766776835752921e+01,7.577118030412744076e+01,7.576158940397350250e+01,7.565164060104262944e+01,7.534500168293504885e+01
9.842857142857143415e+00,7.711428571428571388e+01,7.636467562160616751e+01,7.108158308329761610e+01,7.170836311651179074e+01,7.212528604118992348e+01,7.194492254733219738e+01,7.172314347512617871e+01,7.160782025094835035e+01,7.175606832484267272e+01,7.124256550393826615e+01
1.022857142857142776e+01,7.797142857142857508e+01,7.815894797026872709e+01,7.519656897784130933e+01,7.561953874803036513e+01,7.533696587324347149e+01,7.482748706152962370e+01,7.553145336225595941e+01,7.522747285001467787e+01,7.530221882172915571e+01,7.540106951871658225e+01
9.914285714285714590e+00,7.778571428571427759e+01,7.790797370677336176e+01,7.605372196028004339e+01,7.679439519588217422e+01,7.692307692307693401e+01,7.563218390804597391e+01,7.568701185999421455e+01,7.521292217327459184e+01,7.659281894576011496e+01,7.560114343366403489e+01
1.015714285714285836e+01,7.550000000000000000e+01,7.581615120274913977e+01,7.306758108301185928e+01,7.394356109439908664e+01,7.239158437097466958e+01,7.227737016256654101e+01,7.300897770055024694e+01,7.303634232121922309e+01,7.296520423600605909e+01,7.318545098678845306e+01
1.000000000000000000e+01,7.462857142857143344e+01,7.606116907245962011e+01,7.494998571020290967e+01,7.560068649885583625e+01,7.497851618447435840e+01,7.474820143884890911e+01,7.445392738319108616e+01,7.494857478695269037e+01,7.526275704493525609e+01,7.377405857740585304e+01
9.714285714285713524e+00,7.659999999999999432e+01,7.707261292166953126e+01,7.417417417417418335e+01,7.502862049227246644e+01,7.513986515564481294e+01,7.485262401150251321e+01,7.507254788160186365e+01,7.501472320376913672e+01,7.545955882352942012e+01,7.508112724167378360e+01
1.048571428571428577e+01,7.722857142857142776e+01,7.821117302471782295e+01,7.534324942791762680e+01,7.713754646840148155e+01,7.711050594811523240e+01,7.739155415110600700e+01,7.680300621477091738e+01,7.660421891134386385e+01,7.692779395983443180e+01,7.610799796230260483e+01
1.027142857142857224e+01,7.642857142857141639e+01,7.791762013729976388e+01,7.535382416011437101e+01,7.689995706311721335e+01,7.632898696088264501e+01,7.646550482500360602e+01,7.642028985507246830e+01,7.634487840825350702e+01,7.676798533679547631e+01,7.640804120285761769e+01
