0.000000000000000000e+00,1.000000000000000000e+00,1.114851466686628711e+00,2.122444420356524031e+00,3.022436099204859339e+00,3.915477060040053026e+00,4.845538497200227113e+00,5.853040549820406113e+00,6.853905949105314477e+00,7.847778409451159121e+00,8.831890737751161069e+00
0.000000000000000000e+00,9.999886218063394061e-01,1.181340181533136580e+00,2.183930855750237043e+00,3.090469764911923711e+00,3.986703371461685741e+00,4.935833849979209376e+00,5.943167324252470074e+00,6.943908118634750437e+00,7.937218648659541742e+00,8.920603586635831306e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.053870585973663232e+00,1.953235380240031738e+00,2.840563952712049200e+00,3.734147320731516562e+00,4.640308204252477253e+00,5.642859463654371410e+00,6.643962880716612673e+00,7.639196206571492453e+00,8.625964287459066071e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.150350211881506990e+00,2.165261988700849294e+00,3.052916939326268952e+00,3.941252948673791057e+00,4.868397232107469108e+00,5.875259293862056253e+00,6.875961816780195690e+00,7.869927048946958159e+00,8.853484013788849083e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.183119260363650671e+00,2.191261141258750378e+00,3.101760664364920039e+00,3.992917967319058903e+00,4.928143445147542323e+00,5.932354961507704694e+00,6.932848268703047268e+00,7.926153092146326351e+00,8.909391384316066365e+00
0.000000000000000000e+00,9.845495909175190352e-01,1.064535670437251058e+00,2.038558850820780144e+00,2.915054058828510541e+00,3.808607892596416633e+00,4.727651939140049109e+00,5.733904902068751142e+00,6.735128147789646746e+00,7.729802734531223685e+00,8.715852497240060615e+00
0.000000000000000000e+00,9.980572405050475160e-01,1.171661160355341735e+00,2.155455155187104843e+00,3.063196764060706290e+00,3.952976293279149900e+00,4.887004313146430690e+00,5.893121115016667133e+00,6.893969405485026236e+00,7.887871041659600735e+00,8.871727491377839669e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.209788426029696939e+00,2.214673040259075965e+00,3.146754941847557774e+00,4.036414581125039369e+00,4.979851551862781278e+00,5.983225848627023780e+00,6.983475133093755005e+00,7.976629222585312817e+00,8.959294839528190835e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.278986999722985463e+00,2.266725905015508857e+00,3.191282273588074148e+00,4.076533239935479003e+00,5.021354801485898633e+00,6.025747829291473678e+00,7.025970312921653083e+00,8.018668897179018984e+00,9.000589061009169001e+00
0.000000000000000000e+00,9.985633453778226531e-01,1.118633144980980099e+00,2.149486821910489454e+00,3.049980223620214481e+00,3.948171377322690301e+00,4.890927161173199700e+00,5.897515841861441288e+00,6.898076951442373428e+00,7.891993414758063707e+00,8.875986217995025740e+00
