9.885714285714284344e+00,4.134285714285714164e+01,4.490641520217174332e+01,4.335524435553015365e+01,4.330427325996855359e+01,4.329852667715634595e+01,4.247026794669723415e+01,4.307250538406317730e+01,4.254766031195840981e+01,4.241449868459514505e+01,4.227851941747572795e+01
9.500000000000000000e+00,6.740000000000000568e+01,6.667142857142856371e+01,6.084285714285714164e+01,6.053158045155758771e+01,6.064894225271584105e+01,6.004007442393015737e+01,6.012630974594517141e+01,5.960704998555330292e+01,5.996199386054670555e+01,5.996971990915972128e+01
9.928571428571428825e+00,5.722857142857142776e+01,6.134285714285714164e+01,6.111746213203772271e+01,6.291636883488206422e+01,6.198169859879897103e+01,6.093861782801545246e+01,6.040740209439105257e+01,6.072616808910748176e+01,6.055368390215321028e+01,6.102314250913519800e+01
1.000000000000000000e+01,5.842857142857143060e+01,6.348571428571428754e+01,5.995714285714285552e+01,6.242320331475924888e+01,6.065456624267543617e+01,5.988272311212814714e+01,6.003159557661928147e+01,6.071892594196621928e+01,6.030467262340706469e+01,6.031939163498098821e+01
9.800000000000000711e+00,6.144285714285714306e+01,6.302328904129160492e+01,5.699999999999999289e+01,5.858369098712445577e+01,5.878735878735879083e+01,5.591351660939290014e+01,5.690346605557147086e+01,5.584284269825220548e+01,5.660294117647058698e+01,5.689628837635558511e+01
1.015714285714285836e+01,6.618571428571428328e+01,6.395714285714285552e+01,6.411831951986282263e+01,6.449907103044161261e+01,6.453505007153074757e+01,6.381334096764958730e+01,6.429187015225510038e+01,6.443224501589136821e+01,6.501683994728364269e+01,6.331325301204818601e+01
9.971428571428571530e+00,6.860000000000000853e+01,6.715265866209261958e+01,6.607142857142856940e+01,6.678581641406920255e+01,6.673819742489270368e+01,6.635166093928980047e+01,6.691545859049806211e+01,6.609924985574149048e+01,6.704812206572769639e+01,6.738766184310738083e+01
1.077142857142857224e+01,6.690000000000000568e+01,6.362857142857142634e+01,6.245714285714285552e+01,6.456636662380338976e+01,6.413852318259873186e+01,6.314584227851725018e+01,6.428161743619156709e+01,6.266397578203834939e+01,6.353816961027587240e+01,6.369011522134626802e+01
9.971428571428571530e+00,6.707142857142856940e+01,6.877142857142857224e+01,6.655236462351764715e+01,6.738105443634805169e+01,6.768196768196767721e+01,6.817791762013729340e+01,6.824508537810302755e+01,6.777121452240311328e+01,6.763668430335097526e+01,6.789724657744962144e+01
9.942857142857143060e+00,7.029999999999999716e+01,7.034285714285714164e+01,6.753395282344531836e+01,6.765252178882697365e+01,6.801029159519725908e+01,6.720160481444332845e+01,6.756640344580043234e+01,6.767428406132485463e+01,6.797472075249852708e+01,6.727772685609532743e+01
